Date,Open,High,Low,Close,Volume,Adjusted Close
2005-11-10,122.339996,123.519997,121.75,123.339996,79048100.0,98.903281
2005-11-09,122.080002,122.949997,121.860001,122.389999,57666800.0,98.141502
2005-11-08,121.93,122.419998,121.790001,122.230003,42152800.0,98.013205
2005-11-07,122.370003,122.620003,121.849998,122.230003,46765400.0,98.013205
2005-11-04,122.400002,122.459999,121.550003,122.110001,59156000.0,97.916978
2005-11-03,122.150002,122.660004,121.75,122.269997,84897600.0,98.045275
2005-11-02,120.169998,121.75,120.129997,121.75,74012300.0,97.628302
2005-11-01,120.580002,120.900002,120.220001,120.489998,66365100.0,96.617938
2005-10-31,120.290001,121.300003,120.129997,120.129997,77698900.0,96.329262
2005-10-28,118.43,119.949997,118.099998,119.800003,72322000.0,96.064648
2005-10-27,119.199997,119.370003,117.93,118.099998,66623100.0,94.701457
2005-10-26,119.510002,120.540001,119.190002,119.370003,80855800.0,95.719842
2005-10-25,119.720001,120.239998,118.940002,119.720001,76594500.0,96.000497
2005-10-24,118.440002,120.089996,118.410004,119.959999,71308400.0,96.192945
2005-10-21,118.290001,118.779999,117.510002,118.129997,96579500.0,94.725512
2005-10-20,119.489998,119.809998,117.300003,117.669998,131966700.0,94.35665
2005-10-19,117.5,119.800003,117.120003,119.779999,116563800.0,96.048607
2005-10-18,118.940002,118.959999,117.800003,117.82,74996900.0,94.476933
2005-10-17,118.800003,119.269997,118.449997,119.110001,68109300.0,95.511352
2005-10-14,118.120003,118.809998,117.559998,118.669998,88651000.0,95.158525
2005-10-13,117.459999,118.080002,116.879997,117.43,99052900.0,94.164202
2005-10-12,118.389999,119.129997,117.410004,117.5,100510400.0,94.220333
2005-10-11,118.989998,119.389999,118.32,118.43,75629800.0,94.966077
2005-10-10,119.68,119.709999,118.300003,118.599998,52677000.0,95.102394
2005-10-07,119.699997,120.050003,119.129997,119.610001,75661400.0,95.91229
2005-10-06,119.779999,120.260002,118.169998,119.199997,140941800.0,95.583518
2005-10-05,121.25,121.309998,119.57,119.629997,106052100.0,95.928325
2005-10-04,122.790001,123.029999,121.160004,121.220001,60776300.0,97.20331
2005-10-03,122.959999,123.339996,122.449997,122.599998,50994800.0,98.309895
2005-09-30,122.620003,123.040001,121.739998,123.040001,47824200.0,98.662722
2005-09-29,121.550003,122.860001,121.080002,122.660004,66607700.0,98.358012
2005-09-28,121.93,122.120003,121.199997,121.669998,58620500.0,97.564151
2005-09-27,121.519997,121.989998,121.019997,121.550003,66150800.0,97.46793
2005-09-26,122.019997,122.239998,121.080002,121.580002,70415400.0,97.491985
2005-09-23,121.239998,121.889999,120.900002,121.440002,59368100.0,97.379723
2005-09-22,120.949997,121.660004,120.440002,121.339996,84597200.0,97.299531
2005-09-21,121.790001,121.870003,120.779999,120.910004,94469100.0,96.95473
2005-09-20,123.199997,123.610001,121.870003,122.050003,84480300.0,97.868867
2005-09-19,123.470001,123.550003,122.639999,123.089996,53355300.0,98.702812
2005-09-16,123.300003,123.739998,122.870003,123.5,75424100.0,99.031584
2005-09-15,123.589996,123.650002,122.900002,123.150002,73156900.0,98.332348
2005-09-14,123.739998,123.919998,123.019997,123.209999,57694600.0,98.380254
2005-09-13,124.129997,124.419998,123.519997,123.660004,58427500.0,98.739572
2005-09-12,124.449997,124.669998,124.269997,124.349998,33017600.0,99.290517
2005-09-09,123.830002,124.739998,123.800003,124.599998,43093900.0,99.490136
2005-09-08,123.660004,124.0,123.309998,123.5,39068700.0,98.611813
2005-09-07,123.629997,124.129997,123.459999,123.910004,41749700.0,98.939191
2005-09-06,122.660004,123.800003,122.650002,123.699997,57251300.0,98.771506
2005-09-02,122.849998,122.879997,122.040001,122.269997,47653400.0,97.629685
2005-09-01,122.519997,123.150002,121.139999,122.489998,74578700.0,97.80535
2005-08-31,121.190002,122.660004,120.739998,122.580002,102945200.0,97.877216
2005-08-30,121.25,121.300003,120.389999,121.050003,74160200.0,96.655549
2005-08-29,120.410004,121.779999,120.379997,121.690002,56179200.0,97.166573
2005-08-26,121.480003,121.489998,120.68,120.760002,61956800.0,96.42399
2005-08-25,121.349998,121.669998,121.209999,121.589996,35631100.0,97.086721
2005-08-24,121.940002,122.730003,121.089996,121.150002,79104600.0,96.735395
2005-08-23,122.5,122.610001,121.150002,122.239998,55168600.0,97.605731
2005-08-22,122.580002,123.230003,121.879997,122.470001,69912000.0,97.789384
2005-08-19,122.629997,122.82,122.199997,122.470001,39842100.0,97.789384
2005-08-18,122.050003,122.559998,121.839996,122.190002,53388600.0,97.565811
2005-08-17,122.190002,122.870003,122.029999,122.199997,62275100.0,97.573792
2005-08-16,123.440002,123.519997,122.089996,122.209999,71942100.0,97.581778
2005-08-15,123.220001,123.870003,122.830002,123.82,36208500.0,98.867325
2005-08-12,123.57,123.690002,122.75,123.059998,54776900.0,98.260482
2005-08-11,123.269997,124.029999,123.010002,123.82,58570200.0,98.867325
2005-08-10,123.82,124.5,122.82,123.330002,72863700.0,98.476074
2005-08-09,123.059998,123.589996,122.870003,123.389999,47170000.0,98.52398
2005-08-08,123.150002,123.410004,122.379997,122.650002,47616000.0,97.93311
2005-08-05,123.449997,123.980003,122.669998,122.879997,53595500.0,98.116756
2005-08-04,124.230003,124.309998,123.57,123.720001,50855600.0,98.787479
2005-08-03,124.25,124.739998,124.120003,124.720001,36837200.0,99.585955
2005-08-02,123.870003,124.599998,123.739998,124.389999,45147400.0,99.322456
2005-08-01,123.830002,124.040001,123.449997,123.650002,40418200.0,98.731586
2005-07-29,124.410004,124.629997,123.5,123.739998,62358100.0,98.803446
2005-07-28,123.959999,124.639999,123.639999,124.57,47880700.0,99.466182
2005-07-27,123.5,123.889999,123.050003,123.790001,43181600.0,98.843372
2005-07-26,123.230003,123.529999,122.949997,123.339996,42758800.0,98.484054
2005-07-25,123.410004,123.949997,122.849998,123.190002,57301600.0,98.364287
2005-07-22,122.879997,123.559998,122.629997,123.540001,52607100.0,98.643753
2005-07-21,123.550003,123.610001,122.470001,122.720001,101110900.0,97.989003
2005-07-20,122.589996,123.730003,122.300003,123.440002,69477000.0,98.563906
2005-07-19,122.709999,123.110001,122.410004,123.019997,59165700.0,98.228542
2005-07-18,122.5,122.629997,122.050003,122.349998,56598400.0,97.693564
2005-07-15,122.790001,123.040001,122.360001,122.839996,56075900.0,98.084816
2005-07-14,122.980003,123.440002,122.489998,122.910004,63638800.0,98.140715
2005-07-13,122.269997,122.519997,121.989998,122.43,41182300.0,97.757444
2005-07-12,121.989998,122.629997,121.639999,122.260002,51871100.0,97.621704
2005-07-11,121.330002,122.099998,121.309998,121.940002,49688300.0,97.366192
2005-07-08,119.970001,121.32,119.720001,121.32,64491200.0,96.871135
2005-07-07,118.290001,119.949997,118.260002,119.949997,103268800.0,95.77722
2005-07-06,120.389999,120.650002,119.410004,119.480003,52363600.0,95.401941
2005-07-05,119.25,120.650002,119.190002,120.489998,51549000.0,96.208398
2005-07-01,119.449997,119.800003,119.209999,119.529999,49737500.0,95.441862
2005-06-30,120.220001,120.32,118.949997,119.18,62288800.0,95.162396
2005-06-29,120.370003,120.400002,119.760002,119.830002,42316500.0,95.681407
2005-06-28,119.400002,120.239998,119.370003,120.150002,41174200.0,95.936919
2005-06-27,118.970001,119.410004,118.75,119.150002,48183800.0,95.138443
2005-06-24,119.879997,120.010002,118.839996,118.980003,58572500.0,95.002703
2005-06-23,121.32,121.599998,119.830002,119.860001,62185600.0,95.70536
2005-06-22,121.68,121.940002,121.07,121.57,46310100.0,97.070754
2005-06-21,121.5,121.650002,121.029999,121.470001,39879800.0,96.990907
2005-06-20,121.080002,121.839996,120.940002,121.400002,41019400.0,96.935014
2005-06-17,121.540001,121.900002,121.220001,121.360001,51529400.0,96.903074
2005-06-16,121.059998,121.639999,120.919998,121.400002,46564500.0,96.545363
2005-06-15,121.160004,121.239998,120.230003,121.089996,53195600.0,96.298826
2005-06-14,120.449997,121.199997,120.379997,120.860001,33857100.0,96.115918
2005-06-13,119.940002,121.080002,119.809998,120.580002,49383200.0,95.893244
2005-06-10,120.559998,120.650002,119.599998,120.199997,36465300.0,95.591039
2005-06-09,119.739998,120.580002,119.440002,120.480003,56653300.0,95.813719
2005-06-08,120.43,120.589996,119.669998,119.910004,46881200.0,95.360417
2005-06-07,120.389999,121.25,120.010002,120.129997,66501300.0,95.535371
2005-06-06,119.949997,120.199997,119.550003,120.040001,36046400.0,95.4638
2005-06-03,120.550003,120.889999,119.730003,120.150002,60999400.0,95.551279
2005-06-02,120.230003,120.839996,120.099998,120.760002,39704500.0,96.036393
2005-06-01,119.519997,120.919998,119.449997,120.5,69611000.0,95.829622
2005-05-31,120.080002,120.169998,119.400002,119.480003,43377200.0,95.018452
2005-05-27,120.059998,120.25,119.800003,120.25,24596100.0,95.630805
2005-05-26,119.790001,120.209999,119.620003,120.050003,43256200.0,95.471754
2005-05-25,119.349998,119.870003,118.830002,119.410004,47608800.0,94.962784
2005-05-24,119.440002,119.830002,119.199997,119.5,50654100.0,95.034355
2005-05-23,119.209999,120.040001,119.190002,119.779999,51047900.0,95.257029
2005-05-20,119.339996,119.389999,118.739998,119.120003,46345500.0,94.732156
2005-05-19,119.019997,119.410004,118.699997,119.290001,61768100.0,94.86735
2005-05-18,118.089996,119.080002,118.010002,118.790001,77944900.0,94.469716
2005-05-17,116.410004,117.699997,116.160004,117.580002,61071800.0,93.507445
2005-05-16,115.699997,116.839996,115.660004,116.800003,49207000.0,92.887138
2005-05-13,116.300003,116.620003,114.800003,115.720001,85267000.0,92.028248
2005-05-12,117.32,117.589996,115.949997,115.949997,95086800.0,92.211156
2005-05-11,116.93,117.400002,115.849998,117.239998,91647400.0,93.237051
2005-05-10,117.360001,117.5,116.389999,116.599998,74613500.0,92.728081
2005-05-09,117.209999,118.080002,117.050003,117.82,43750500.0,93.698307
2005-05-06,117.93,117.989998,117.059998,117.089996,67415400.0,93.11776
2005-05-05,117.669998,118.0,116.739998,117.459999,96906700.0,93.41201
2005-05-04,116.650002,117.75,116.279999,117.5,81055700.0,93.443822
2005-05-03,116.07,116.849998,115.690002,116.599998,86000300.0,92.728081
2005-05-02,116.07,116.410004,115.519997,116.400002,56026400.0,92.56903
2005-04-29,115.07,115.870003,113.970001,115.75,103993800.0,92.052105
2005-04-28,115.269997,115.68,114.199997,114.199997,72481500.0,90.81944
2005-04-27,114.860001,116.07,114.440002,115.650002,84131900.0,91.97258
2005-04-26,115.959999,116.769997,115.150002,115.199997,72626000.0,91.614706
2005-04-25,115.860001,116.5,115.720001,116.330002,52284100.0,92.513361
2005-04-22,115.739998,116.5,114.269997,115.57,88845800.0,91.908957
2005-04-21,114.790001,116.209999,114.379997,116.010002,86952200.0,92.258876
2005-04-20,115.379997,115.629997,113.550003,113.800003,107735900.0,90.501338
2005-04-19,115.099998,115.529999,114.830002,115.410004,64930100.0,91.781718
2005-04-18,114.120003,114.959999,113.959999,114.5,100035200.0,91.058022
2005-04-15,115.739998,116.199997,114.099998,114.150002,128677300.0,90.77968
2005-04-14,117.400002,117.5,115.769997,115.769997,96119800.0,92.068008
2005-04-13,118.559998,118.800003,117.129997,117.300003,65949000.0,93.284771
2005-04-12,117.889999,119.059998,117.07,118.699997,86144800.0,94.398139
2005-04-11,118.290001,118.419998,117.830002,118.089996,44945000.0,93.913026
2005-04-08,119.169998,119.209999,118.0,118.0,63772900.0,93.841455
2005-04-07,118.410004,119.260002,118.32,119.239998,46734600.0,94.827584
2005-04-06,118.449997,118.949997,118.18,118.599998,53268200.0,94.318614
2005-04-05,117.779999,118.379997,117.669998,118.190002,46853900.0,93.992558
2005-04-04,117.360001,117.860001,116.739998,117.629997,71581200.0,93.547204
2005-04-01,118.629997,118.989998,116.910004,117.43,95255300.0,93.388153
2005-03-31,118.190002,118.459999,117.870003,117.959999,64575400.0,93.809644
2005-03-30,116.779999,118.199997,116.769997,118.18,62002100.0,93.984603
2005-03-29,117.139999,117.900002,116.25,116.529999,71160300.0,92.672412
2005-03-28,117.419998,117.940002,117.309998,117.309998,46765500.0,93.292719
2005-03-24,117.459999,117.989998,117.059998,117.139999,51932500.0,93.157525
2005-03-23,116.949997,117.720001,116.75,117.0,70817300.0,93.046189
2005-03-22,118.370003,118.93,116.900002,116.900002,92472400.0,92.966663
2005-03-21,118.709999,118.779999,117.760002,118.099998,61244300.0,93.920981
2005-03-18,119.110001,119.529999,118.150002,118.540001,60232000.0,94.2709
2005-03-17,119.309998,119.739998,118.980003,119.360001,62584200.0,94.551625
2005-03-16,119.699997,120.160004,118.900002,119.120003,74874200.0,94.361509
2005-03-15,121.419998,121.459999,120.080002,120.139999,62438500.0,95.169505
2005-03-14,120.610001,121.160004,120.279999,121.139999,36336400.0,95.96166
2005-03-11,121.309998,121.720001,120.160004,120.389999,57976500.0,95.367543
2005-03-10,121.199997,121.5,120.400002,121.239998,65149000.0,96.040874
2005-03-09,121.970001,122.290001,120.959999,120.970001,73263600.0,95.826995
2005-03-08,122.669998,123.0,122.110001,122.330002,44362000.0,96.904326
2005-03-07,122.660004,123.25,122.400002,122.790001,43442400.0,97.268717
2005-03-04,122.050003,122.830002,121.790001,122.730003,56168500.0,97.221189
2005-03-03,121.660004,121.900002,120.699997,121.220001,61230800.0,96.025033
2005-03-02,120.760002,121.93,120.650002,121.169998,64226500.0,95.985423
2005-03-01,120.82,121.519997,120.779999,121.230003,47294400.0,96.032957
2005-02-28,121.150002,121.300003,120.040001,120.629997,69381300.0,95.557659
2005-02-25,120.269997,121.669998,120.18,121.43,60899900.0,96.191385
2005-02-24,119.239998,120.32,118.980003,120.239998,68563600.0,95.248719
2005-02-23,118.93,119.57,118.620003,119.449997,68292600.0,94.622916
2005-02-22,119.900002,120.470001,118.580002,118.599998,80697600.0,93.949585
2005-02-18,120.239998,120.480003,119.900002,120.389999,47723300.0,95.367543
2005-02-17,121.230003,121.330002,120.220001,120.230003,58124000.0,95.240802
2005-02-16,120.93,121.459999,120.669998,121.209999,55523000.0,96.01711
2005-02-15,120.800003,121.43,120.68,121.129997,43852700.0,95.953736
2005-02-14,120.690002,120.860001,120.480003,120.68,32432100.0,95.597269
2005-02-11,119.699997,121.040001,119.459999,120.769997,53133000.0,95.66856
2005-02-10,119.660004,120.019997,119.260002,119.739998,45858600.0,94.852641
2005-02-09,120.419998,120.489998,119.25,119.309998,55279400.0,94.512014
2005-02-08,120.169998,120.650002,120.07,120.209999,39263500.0,95.224955
2005-02-07,120.25,120.519997,119.959999,120.07,45412000.0,95.114054
2005-02-04,119.0,120.43,118.980003,120.230003,50024600.0,95.240802
2005-02-03,119.059998,119.160004,118.57,118.959999,48837100.0,94.234761
2005-02-02,119.059998,119.589996,118.900002,119.269997,52468900.0,94.480327
2005-02-01,118.25,119.080002,118.099998,118.910004,49841200.0,94.195157
2005-01-31,117.949997,118.25,117.709999,118.160004,52532700.0,93.601041
2005-01-28,117.489998,117.550003,116.610001,117.43,60738900.0,93.022765
2005-01-27,117.190002,117.75,116.980003,117.43,55878800.0,93.022765
2005-01-26,117.32,117.599998,117.040001,117.230003,57195100.0,92.864337
2005-01-25,116.910004,117.470001,116.720001,116.879997,68245000.0,92.587077
2005-01-24,117.089996,117.339996,116.370003,116.550003,58441900.0,92.325671
2005-01-21,117.790001,118.0,116.650002,116.779999,63160400.0,92.507863
2005-01-20,117.889999,118.199997,117.290001,117.5,72049300.0,93.078216
2005-01-19,119.43,119.519997,118.209999,118.220001,54378900.0,93.648568
2005-01-18,118.050003,119.620003,117.949997,119.470001,57391700.0,94.638762
2005-01-14,117.970001,118.529999,117.760002,118.239998,42032500.0,93.664409
2005-01-13,118.639999,118.730003,117.5,117.620003,55537500.0,93.173276
2005-01-12,118.400002,118.839996,117.519997,118.57,72720500.0,93.925821
2005-01-11,118.639999,118.739998,117.989998,118.18,63099700.0,93.616881
2005-01-10,118.339996,119.459999,118.339996,119.0,56563300.0,94.266448
2005-01-07,118.970001,119.230003,118.129997,118.440002,55847700.0,93.822843
2005-01-06,118.440002,119.150002,118.260002,118.610001,47814700.0,93.957508
2005-01-05,118.739998,119.25,118.0,118.010002,65667300.0,93.482216
2005-01-04,120.459999,120.540001,118.440002,118.830002,69167600.0,94.131783
2005-01-03,121.559998,121.760002,119.900002,120.300003,55748000.0,95.296252
2004-12-31,121.300003,121.660004,120.800003,120.870003,28648800.0,95.74778
2004-12-30,121.400002,121.57,121.040001,121.129997,21076900.0,95.953736
2004-12-29,121.080002,121.400002,120.949997,121.360001,22650600.0,96.135935
2004-12-28,120.639999,121.330002,120.599998,121.18,23422900.0,95.993346
2004-12-27,121.199997,121.360001,120.389999,120.519997,29944100.0,95.470521
2004-12-23,120.870003,121.279999,120.660004,120.769997,25646100.0,95.66856
2004-12-22,120.379997,121.080002,120.300003,120.68,31500700.0,95.597269
2004-12-21,119.599998,120.480003,119.459999,120.389999,33094200.0,95.367543
2004-12-20,119.75,120.290001,119.169998,119.470001,47187400.0,94.638762
2004-12-17,119.459999,119.970001,119.160004,119.440002,70761900.0,94.614998
2004-12-16,120.720001,121.239998,120.040001,120.809998,51641800.0,95.250303
2004-12-15,120.699997,121.110001,120.309998,120.879997,46699200.0,95.305493
2004-12-14,120.18,120.959999,120.18,120.790001,41500700.0,95.234537
2004-12-13,119.760002,120.400002,119.349998,120.370003,38541000.0,94.903397
2004-12-10,118.919998,119.559998,118.849998,119.330002,47828600.0,94.083429
2004-12-09,118.139999,119.459999,117.730003,119.209999,60922800.0,93.988815
2004-12-08,118.209999,118.82,118.010002,118.790001,43895100.0,93.657675
2004-12-07,119.489998,119.620003,118.040001,118.099998,52047200.0,93.113656
2004-12-06,119.209999,119.639999,118.839996,119.209999,33030500.0,93.988815
2004-12-03,119.309998,120.139999,119.089996,119.25,49067900.0,94.020353
2004-12-02,119.099998,119.870003,119.010002,119.330002,60163500.0,94.083429
2004-12-01,118.160004,119.5,118.099998,119.230003,49898300.0,94.004587
2004-11-30,118.0,118.239998,117.639999,117.889999,53685200.0,92.948087
2004-11-29,118.790001,119.010002,117.480003,117.809998,61460800.0,92.885011
2004-11-26,118.510002,118.980003,118.300003,118.349998,15487700.0,93.310764
2004-11-24,118.269997,118.589996,118.050003,118.440002,29724800.0,93.381726
2004-11-23,117.93,118.260002,117.370003,118.160004,41968800.0,93.160966
2004-11-22,117.169998,118.120003,117.029999,117.980003,37560200.0,93.019049
2004-11-19,118.699997,118.720001,117.139999,117.419998,54276500.0,92.577523
2004-11-18,118.529999,118.800003,118.230003,118.739998,31854300.0,93.618251
2004-11-17,118.370003,119.139999,118.07,118.580002,54494000.0,93.492106
2004-11-16,118.360001,118.410004,117.730003,117.879997,40028700.0,92.940201
2004-11-15,118.5,118.769997,118.230003,118.730003,35297900.0,93.610371
2004-11-12,117.970001,119.0,117.68,118.790001,55583700.0,93.380937
2004-11-11,117.18,118.120003,117.099998,117.860001,37863200.0,92.649862
2004-11-10,117.059998,117.550003,116.760002,116.970001,45265400.0,91.950233
2004-11-09,117.080002,117.5,116.760002,116.879997,44658100.0,91.879481
2004-11-08,116.980003,117.230003,116.720001,117.110001,33863800.0,92.060287
2004-11-05,117.050003,117.639999,116.489998,117.279999,63287200.0,92.193922
2004-11-04,114.779999,116.669998,114.68,116.550003,55350300.0,91.620072
2004-11-03,115.029999,115.360001,114.239998,114.980003,76960200.0,90.385894
2004-11-02,113.669998,114.57,113.220001,113.550003,56210000.0,89.261769
2004-11-01,113.559998,113.839996,113.199997,113.510002,36720900.0,89.230324
2004-10-29,113.120003,113.639999,112.900002,113.199997,48820200.0,88.986629
2004-10-28,112.779999,113.559998,112.489998,113.220001,54413300.0,89.002354
2004-10-27,111.379997,113.099998,111.120003,112.879997,73896000.0,88.735077
2004-10-26,110.129997,111.599998,109.879997,111.540001,54337400.0,87.681704
2004-10-25,109.75,110.120003,109.349998,109.860001,43990900.0,86.361055
2004-10-22,111.190002,111.25,109.860001,109.989998,48752400.0,86.463246
2004-10-21,110.790001,111.32,110.209999,111.239998,53218300.0,87.445872
2004-10-20,110.379997,110.82,109.75,110.519997,57118500.0,86.879878
2004-10-19,112.019997,112.230003,110.589996,110.739998,55851900.0,87.052821
2004-10-18,110.889999,111.900002,110.699997,111.68,43535100.0,87.791758
2004-10-15,111.019997,111.739998,110.57,111.260002,63482200.0,87.461597
2004-10-14,111.68,111.93,110.580002,110.639999,64082200.0,86.974212
2004-10-13,113.0,113.07,111.32,111.540001,54212600.0,87.681704
2004-10-12,112.199997,112.830002,111.940002,112.529999,41754700.0,88.459943
2004-10-11,112.779999,113.019997,112.639999,112.970001,20229100.0,88.805829
2004-10-08,113.150002,113.769997,112.349998,112.510002,51872600.0,88.444223
2004-10-07,114.379997,114.400002,113.360001,113.449997,39388800.0,89.183154
2004-10-06,113.769997,114.68,113.68,114.68,42297800.0,90.150061
2004-10-05,113.849998,114.160004,113.540001,113.900002,36910600.0,89.536903
2004-10-04,114.099998,114.440002,113.800003,113.839996,33082400.0,89.489733
2004-10-01,112.260002,113.650002,112.209999,113.650002,62824300.0,89.340378
2004-09-30,111.550003,111.980003,111.260002,111.760002,43536700.0,87.854648
2004-09-29,111.209999,111.849998,111.0,111.839996,33325700.0,87.917531
2004-09-28,110.910004,111.510002,110.410004,111.279999,41662900.0,87.477316
2004-09-27,111.099998,111.199997,110.580002,110.75,39355100.0,87.060684
2004-09-24,111.169998,111.730003,111.129997,111.459999,34981100.0,87.618815
2004-09-23,111.599998,111.699997,110.949997,110.949997,44068700.0,87.217902
2004-09-22,112.5,112.519997,111.470001,111.550003,49042100.0,87.689567
2004-09-21,112.75,113.470001,112.540001,112.959999,40920800.0,88.797966
2004-09-20,112.669998,112.989998,112.279999,112.470001,37149400.0,88.412779
2004-09-17,112.949997,113.360001,112.690002,113.150002,33683000.0,88.947327
2004-09-16,112.849998,113.370003,112.800003,113.139999,23911700.0,88.570788
2004-09-15,113.300003,113.360001,112.68,112.800003,38295000.0,88.304625
2004-09-14,113.300003,113.690002,113.190002,113.660004,28048900.0,88.97787
2004-09-13,113.309998,113.739998,113.010002,113.43,44398100.0,88.797813
2004-09-10,112.519997,113.269997,112.080002,113.059998,27900600.0,88.50816
2004-09-09,112.57,112.879997,112.029999,112.480003,34314800.0,88.054116
2004-09-08,112.620003,113.059998,112.309998,112.580002,32963100.0,88.132399
2004-09-07,112.540001,113.129997,112.32,112.860001,37338800.0,88.351593
2004-09-03,112.330002,112.82,112.010002,112.120003,30480500.0,87.772292
2004-09-02,111.239998,112.699997,111.239998,112.580002,42736600.0,88.132399
2004-09-01,110.949997,111.639999,110.480003,111.32,52778300.0,87.146015
2004-08-31,110.660004,111.160004,110.099998,111.110001,44125300.0,86.981619
2004-08-30,111.220001,111.339996,110.449997,110.529999,26726500.0,86.527569
2004-08-27,111.199997,111.629997,111.050003,111.449997,24902900.0,87.247783
2004-08-26,110.959999,111.309998,110.849998,111.099998,26629500.0,86.973789
2004-08-25,110.330002,111.269997,109.900002,111.099998,38551400.0,86.973789
2004-08-24,110.639999,110.730003,109.849998,110.349998,30453100.0,86.386657
2004-08-23,110.550003,110.769997,110.050003,110.199997,33745100.0,86.26923
2004-08-20,109.610001,110.629997,109.510002,110.480003,44870900.0,86.488431
2004-08-19,109.809998,110.019997,109.18,109.709999,39881600.0,85.885639
2004-08-18,108.519997,110.169998,108.489998,110.029999,43165400.0,86.136148
2004-08-17,108.75,109.279999,108.529999,108.910004,40701600.0,85.259368
2004-08-16,107.139999,108.639999,107.099998,108.300003,45731900.0,84.781834
2004-08-13,107.099998,107.349998,106.589996,107.190002,41634700.0,83.912879
2004-08-12,107.68,107.949997,106.629997,106.980003,50015900.0,83.748482
2004-08-11,107.68,108.330002,107.099998,108.160004,52933200.0,84.672237
2004-08-10,107.309998,108.410004,107.260002,108.379997,55870600.0,84.844457
2004-08-09,107.019997,107.480003,106.870003,107.0,37476300.0,83.764137
2004-08-06,107.629997,107.959999,106.620003,106.849998,74729000.0,83.646709
2004-08-05,110.290001,110.379997,108.269997,108.400002,50772000.0,84.860117
2004-08-04,109.889999,110.75,109.639999,110.199997,40763200.0,86.26923
2004-08-03,110.93,111.059998,110.160004,110.209999,40948800.0,86.27706
2004-08-02,110.190002,111.360001,110.050003,111.07,38263100.0,86.950305
2004-07-30,110.32,110.900002,110.099998,110.839996,41581700.0,86.770248
2004-07-29,110.540001,110.870003,110.0,110.57,52200500.0,86.558884
2004-07-28,109.550003,110.370003,108.589996,110.099998,65862300.0,86.190947
2004-07-27,109.050003,110.110001,108.970001,109.769997,51295100.0,85.932607
2004-07-26,109.190002,109.43,108.209999,108.75,49679100.0,85.134111
2004-07-23,109.620003,109.709999,108.690002,108.959999,49610500.0,85.298507
2004-07-22,109.360001,110.389999,108.769997,109.879997,72477100.0,86.018721
2004-07-21,111.82,112.059998,109.449997,109.580002,56241100.0,85.783871
2004-07-20,110.529999,111.900002,110.25,111.639999,46679800.0,87.396525
2004-07-19,110.75,110.959999,109.989998,110.239998,39592800.0,86.300544
2004-07-16,111.57,111.669998,110.440002,110.709999,40871200.0,86.668481
2004-07-15,111.739998,111.910004,110.699997,110.800003,38403500.0,86.73894
2004-07-14,111.260002,112.389999,111.120003,111.519997,54089400.0,87.302582
2004-07-13,111.919998,112.019997,111.599998,111.860001,26752000.0,87.568751
2004-07-12,111.519997,112.040001,111.0,111.779999,35691300.0,87.506122
2004-07-09,111.720001,111.940002,111.379997,111.730003,27412900.0,87.466984
2004-07-08,111.809998,112.32,111.199997,111.440002,45291100.0,87.239959
2004-07-07,111.809998,112.57,111.75,112.220001,29839800.0,87.850575
2004-07-06,112.370003,112.449997,111.629997,111.889999,38698200.0,87.592235
2004-07-02,113.160004,113.290001,112.599998,112.879997,34615100.0,88.367248
2004-07-01,114.25,114.400002,112.580002,112.940002,57734700.0,88.414222
2004-06-30,114.07,114.790001,113.650002,114.529999,52230600.0,89.658939
2004-06-29,113.529999,114.169998,113.419998,113.919998,28418100.0,89.181405
2004-06-28,114.519997,114.610001,113.410004,113.449997,40824500.0,88.813468
2004-06-25,114.410004,114.940002,113.68,113.839996,32837900.0,89.118776
2004-06-24,114.559998,114.93,114.260002,114.389999,35272100.0,89.549341
2004-06-23,113.610001,114.839996,113.419998,114.75,35580000.0,89.831165
2004-06-22,113.129997,113.879997,112.669998,113.769997,37334000.0,89.063977
2004-06-21,113.75,114.139999,113.129997,113.199997,25284000.0,88.617757
2004-06-18,113.269997,114.220001,113.18,113.629997,31799800.0,88.954379
2004-06-17,113.849998,114.07,113.330002,113.830002,28402400.0,88.786855
2004-06-16,114.0,114.199997,113.699997,114.0,26633400.0,88.919453
2004-06-15,113.900002,114.449997,113.510002,114.019997,37445000.0,88.93505
2004-06-14,113.82,113.849998,112.870003,113.220001,34633000.0,88.311058
2004-06-10,114.040001,114.349998,113.93,114.349998,21711000.0,89.19245
2004-06-09,114.510002,114.699997,113.720001,113.790001,36737600.0,88.755655
2004-06-08,114.370003,114.919998,114.169998,114.860001,32846500.0,89.590249
2004-06-07,113.43,114.809998,113.419998,114.699997,31643800.0,89.465447
2004-06-04,112.980003,113.580002,112.709999,112.980003,32739500.0,88.123861
2004-06-03,112.809998,113.190002,112.07,112.089996,38688300.0,87.429659
2004-06-02,113.029999,113.480003,112.459999,113.129997,39774200.0,88.240855
2004-06-01,112.459999,112.860001,111.870003,112.709999,41044700.0,87.913259
2004-05-28,112.730003,112.879997,112.360001,112.860001,23367200.0,88.030259
2004-05-27,112.540001,113.029999,112.059998,112.870003,45306900.0,88.038061
2004-05-26,111.660004,112.290001,111.510002,112.239998,35977000.0,87.54666
2004-05-25,109.900002,111.980003,109.599998,111.849998,48668000.0,87.242462
2004-05-24,110.529999,110.760002,109.68,110.269997,40961500.0,86.010068
2004-05-21,109.970001,110.550003,109.470001,109.809998,47480400.0,85.651271
